2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620168, 's': 'XRPUSDT', 'a': 608430320, 'p': '2.15830000', 'q': '21.50000000', 'f': 1187751865, 'l': 1187751865, 'T': 1750207620167, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620168, 's': 'XRPUSDT', 'a': 608430321, 'p': '2.15830000', 'q': '4.60000000', 'f': 1187751866, 'l': 1187751866, 'T': 1750207620167, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620168, 's': 'XRPUSDT', 'a': 608430322, 'p': '2.15830000', 'q': '11.20000000', 'f': 1187751867, 'l': 1187751867, 'T': 1750207620168, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620168, 's': 'XRPUSDT', 'a': 608430323, 'p': '2.15830000', 'q': '2.50000000', 'f': 1187751868, 'l': 1187751868, 'T': 1750207620168, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620168, 's': 'XRPUSDT', 'a': 608430324, 'p': '2.15830000', 'q': '28.40000000', 'f': 1187751869, 'l': 1187751869, 'T': 1750207620168, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620169, 's': 'XRPUSDT', 'a': 608430325, 'p': '2.15830000', 'q': '37.20000000', 'f': 1187751870, 'l': 1187751870, 'T': 1750207620168, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620172, 's': 'XRPUSDT', 'a': 608430326, 'p': '2.15830000', 'q': '27.90000000', 'f': 1187751871, 'l': 1187751871, 'T': 1750207620171, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620172, 's': 'XRPUSDT', 'a': 608430327, 'p': '2.15830000', 'q': '10.70000000', 'f': 1187751872, 'l': 1187751872, 'T': 1750207620171, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620172, 's': 'XRPUSDT', 'a': 608430328, 'p': '2.15830000', 'q': '7.90000000', 'f': 1187751873, 'l': 1187751873, 'T': 1750207620172, 'm': True, 'M': True}
2025-06-17 18:47:00 - src.collectors.binance - ERROR - Error parsing Binance trade: 't', data: {'e': 'aggTrade', 'E': 1750207620173, 's': 'XRPUSDT', 'a': 608430329, 'p': '2.15830000', 'q': '15.50000000', 'f': 1187751874, 'l': 1187751874, 'T': 1750207620172, 'm': True, 'M': True}
